District,Area,Rooms,Total price,Price per meter square
N/A,37.51,2,277574.0,7400.0
Józefowiec,59.91,4,386420.0,6450.0
N/A,90.0,3,650000.0,7222.0
Bogucice,58.0,3,250000.0,4310.0
Kostuchna,68.3,3,441600.0,6466.0
OS. TYSIĄCLECIA,64.9,3,335000.0,5162.0
Kostuchna,65.01,3,481074.0,7400.0
Muchowiec,81.0,3,619000.0,7642.0
N/A,74.0,3,505000.0,6824.0
os. Tysiąclecia,28.0,1,195000.0,6964.0
Giszowiec,44.0,2,243000.0,5523.0
Piotrowice,66.0,3,599000.0,9076.0
Ligota,56.0,2,269000.0,4804.0
Dolina Trzech Stawów,68.61,3,597975.0,8716.0
Piotrowice,83.0,4,420000.0,5060.0
Zawodzie,60.0,3,350000.0,5833.0
Kostuchna,101.55,2,675400.0,6651.0
Piotrowice,55.08,3,459000.0,8333.0
OSIEDLE WITOSA,40.0,2,229000.0,5725.0
OS. TYSIĄCLECIA,27.3,1,230000.0,8425.0
Ligota,66.41,3,444880.0,6699.0
Wełnowiec,41.06,2,297685.0,7250.0
Wełnowiec,41.13,2,298192.0,7250.0
Wełnowiec,55.13,3,385910.0,7000.0
Wełnowiec,52.87,3,362159.0,6850.0
Wełnowiec,52.91,3,362433.0,6850.0
Tysiąclecie,50.0,2,289000.0,5780.0
Wełnowiec,37.41,2,282445.0,7550.0
Wełnowiec,39.02,2,282895.0,7250.0
Wełnowiec,38.67,2,291958.0,7550.0
Wełnowiec,58.5,4,400725.0,6850.0
Wełnowiec,51.86,3,355241.0,6850.0
Wełnowiec,52.2,3,357570.0,6850.0
Ligota,44.0,2,249000.0,5659.0
Wełnowiec,40.19,2,291377.0,7250.0
Wełnowiec,50.57,3,353990.0,7000.0
Wełnowiec,52.15,3,357227.0,6850.0
Osiedle Tysiąclecia,71.5,4,375000.0,5245.0
Piotrowice,53.33,2,429000.0,8044.0
Śródmieście,106.0,4,730000.0,6887.0
N/A,87.0,4,450000.0,5172.0
Piotrowice,91.06,4,N/A,N/A
