District,Area,Rooms,Total price,Price per meter square
Centrum,78.48,2,129000.0,1644.0
Centrum,62.4,3,120000.0,1923.0
N/A,127.5,4,465000.0,3647.0
N/A,31.0,1,99000.0,3194.0
Centrum,85.0,3,199900.0,2352.0
Centrum,107.0,3,279000.0,2607.0
Centrum,80.0,3,150000.0,1875.0
Centrum,72.0,2,133900.0,1860.0
Centrum,37.0,1,125000.0,3378.0
N/A,92.71,4,165000.0,1780.0
Centrum,75.0,2,160000.0,2133.0
Centrum,94.0,N/A,275000.0,2926.0
Śródmieście/ Atrakcyjne,46.0,2,129000.0,2804.0
Śródmieście,55.0,2,115000.0,2091.0
Rozbark,39.81,2,105000.0,2638.0
Centrum,69.0,3,145000.0,2101.0
Centrum,37.02,2,119000.0,3214.0
