District,Area,Rooms,Total price,Price per meter square
Stare Miasto,38.69,2,349000.0,9020.0
Poświętne,36.0,1,300000.0,8333.0
Stabłowice,37.1,2,276395.0,7450.0
Stare Miasto,82.0,3,700000.0,8537.0
Gaj,42.21,2,388332.0,9200.0
Stare Miasto,63.0,3,469000.0,7444.0
Krzyki,50.82,3,439011.0,8639.0
Klecina,50.0,2,385000.0,7700.0
N/A,199.0,7,799000.0,4015.0
Krzyki,48.0,4,469000.0,9771.0
Szczepin,25.0,1,255000.0,10200.0
Krzyki,42.0,2,352000.0,8381.0
Jagodno,40.87,2,313187.0,7663.0
Jagodno,40.87,2,313187.0,7663.0
Klecina,51.0,2,409000.0,8020.0
Kowale,40.89,2,380200.0,9298.0
Krzyki,33.98,2,282034.0,8300.0
Grabiszyn,58.0,3,619900.0,10688.0
Psie Pole,51.55,2,420000.0,8147.0
Gaj,100.0,3,420000.0,4200.0
Lipa Piotrowska,65.0,4,485000.0,7462.0
Grabiszyn,63.0,4,555000.0,8810.0
Gądów Mały,60.7,3,485000.0,7990.0
Krzyki,36.5,2,329000.0,9014.0
Kowale,60.9,3,492000.0,8079.0
Księże Wielkie,65.47,3,494299.0,7550.0
Plac Grunwaldzki,64.0,3,704000.0,11000.0
Gaj,35.58,2,334452.0,9400.0
Południe,62.0,2,599000.0,9661.0
Tarnogaj,40.0,2,430000.0,10750.0
Maślice,44.43,2,326561.0,7350.0
Stabłowice,64.5,3,414864.0,6432.0
Karłowice,44.0,2,360000.0,8182.0
Swojczyce,80.5,4,639975.0,7950.0
Grabiszyn,26.9,1,279000.0,10372.0
Fabryczna,61.15,3,421935.0,6900.0
Fabryczna,61.23,2,434733.0,7100.0
Krzyki,46.95,3,335692.0,7150.0
Stabłowice,59.6,3,399320.0,6700.0
N/A,60.0,3,2200.0,37.0
Śródmieście,38.51,2,339900.0,8826.0
Krzyki,46.6,3,420000.0,9013.0
Kuźniki,52.0,2,330000.0,6346.0
Krzyki,45.0,2,429000.0,9533.0
Śródmieście,28.07,1,285893.0,10185.0
Stare Miasto,67.8,4,850000.0,12537.0
Wojszyce,62.0,3,519000.0,8371.0
Śródmieście,66.0,3,420000.0,6364.0
Pilczyce,63.0,3,460000.0,7302.0
Fabryczna,79.88,4,535196.0,6700.0
Gądów Mały,29.0,1,305000.0,10517.0
Muchobór Mały,47.0,3,431000.0,9170.0
Gaj,54.0,3,408000.0,7556.0
Zalesie,140.0,3,999000.0,7136.0
Psie Pole,56.0,3,400000.0,7143.0
Stare Miasto,75.68,3,475000.0,6276.0
Stare Miasto,35.29,2,499660.0,14159.0
Stare Miasto,24.71,1,375592.0,15200.0
N/A,135.0,3,4600000.0,34074.0
Nadodrze,27.91,1,284263.0,10185.0
Jagodno,39.0,2,429000.0,11000.0
Muchobór Wielki,46.0,2,360000.0,7826.0
Nowy Dwór,71.0,4,460000.0,6479.0
Tarnogaj,37.0,2,379000.0,10243.0
Psie Pole,49.0,2,287000.0,5857.0
Krzyki,45.0,3,399000.0,8867.0
Ołtaszyn,64.0,2,508800.0,7950.0
Tarnogaj,43.3,2,439000.0,10139.0
Krzyki,37.0,2,344000.0,9297.0
Krzyki,121.0,5,796000.0,6579.0
Borek,49.0,2,394500.0,8051.0
Stare Miasto,43.7,2,669712.0,15325.0
N/A,44.84,2,339999.0,7582.0
Przedmieście Oławskie,57.8,4,458000.0,7924.0
Grabiszyn,62.8,3,540000.0,8599.0
Ołbin,60.0,3,499000.0,8317.0
Krzyki,67.0,3,535000.0,7985.0
Grabiszyn,62.8,3,540000.0,8599.0
Ołbin,60.0,3,499000.0,8317.0
Krzyki,67.0,3,535000.0,7985.0
Księże Małe,45.3,2,449000.0,9912.0
Kuźniki,44.0,2,267000.0,6068.0
Stare Miasto,75.68,3,475000.0,6276.0
Jagodno,49.39,3,367955.0,7450.0
Ołtaszyn,66.0,3,640000.0,9697.0
Nadodrze,38.0,1,354900.0,9339.0
Śródmieście,90.0,4,750000.0,8333.0
Wojszyce,35.5,2,339000.0,9549.0
Popowice,51.38,3,499000.0,9712.0
Przedmieście Oławskie,34.08,1,450000.0,13204.0
Gaj,35.0,2,419000.0,11971.0
Kowale,34.54,2,324500.0,9395.0
Śródmieście,66.4,3,569297.0,8574.0
Stare Miasto,46.0,3,446000.0,9696.0
Śródmieście,67.3,4,597288.0,8875.0
Swojczyce,69.1,3,798105.0,11550.0
Księże Małe,29.8,1,284000.0,9530.0
Krzyki,65.3,3,502810.0,7700.0
Fabryczna,61.0,2,427000.0,7000.0
Jagodno,59.51,3,409905.0,6888.0
Złotniki,58.07,2,406490.0,7000.0
Stare Miasto,66.36,3,1199000.0,18068.0
Lipa Piotrowska,38.18,2,299000.0,7831.0
Krzyki,39.41,2,380000.0,9642.0
Wojszyce,146.0,5,739000.0,5062.0
Swojczyce,66.24,3,629000.0,9496.0
Śródmieście,37.5,2,490000.0,13067.0
Kowale,40.4,2,365200.0,9040.0
Stare Miasto,84.0,4,881000.0,10488.0
Stare Miasto,37.0,2,305000.0,8243.0
Krzyki,53.56,3,449904.0,8400.0
Śródmieście,35.72,2,419000.0,11730.0
Stabłowice,104.44,4,543088.0,5200.0
N/A,47.2,2,448000.0,9492.0
Złotniki,58.79,3,411000.0,6991.0
Złotniki,115.44,4,738816.0,6400.0
Śródmieście,63.0,3,596695.0,9471.0
Złotniki,52.0,2,364000.0,7000.0
Ołtaszyn,64.0,2,503000.0,7859.0
Stare Miasto,38.5,1,361900.0,9400.0
Brochów,64.0,3,369000.0,5766.0
Śródmieście,53.7,3,520675.0,9696.0
Jagodno,49.27,2,359474.0,7296.0
Grabiszyn,47.0,3,399000.0,8489.0
Śródmieście,66.2,3,586449.0,8859.0
Księże Małe,53.2,3,419000.0,7876.0
Stare Miasto,48.17,3,505785.0,10500.0
Partynice,51.0,2,420000.0,8235.0
Stabłowice,52.77,3,368862.0,6990.0
Kowale,62.75,3,500100.0,7970.0
Stabłowice,72.6,4,434874.0,5990.0
Śródmieście,28.5,1,289000.0,10140.0
Fabryczna,52.45,5,390000.0,7436.0
Śródmieście,102.0,3,640000.0,6275.0
Krzyki,48.87,2,417839.0,8550.0
Krzyki,41.99,2,382109.0,9100.0
Krzyki,53.12,4,401056.0,7550.0
Żerniki,91.85,4,900000.0,9799.0
Złotniki,92.29,4,599885.0,6500.0
Śródmieście,38.0,2,451468.0,11881.0
Stabłowice,109.21,4,567892.0,5200.0
Biskupin,60.12,3,661320.0,11000.0
Swojczyce,55.83,3,487731.0,8736.0
Gaj,64.46,3,640000.0,9929.0
Fabryczna,70.69,3,424140.0,6000.0
Wojszyce,61.7,3,530000.0,8590.0
Gądów Mały,49.5,2,389000.0,7859.0
Stabłowice,46.4,2,389000.0,8384.0
Stabłowice,54.84,3,374413.0,6827.0
Psie Pole,58.4,3,500780.0,8575.0
Jagodno,65.0,3,530000.0,8154.0
Śródmieście,45.81,2,899000.0,19625.0
Klecina,196.57,6,995000.0,5062.0
Śródmieście,56.4,3,471053.0,8352.0
Śródmieście,38.6,1,407230.0,10550.0
Popowice,25.11,1,250000.0,9956.0
Stare Miasto,37.1,2,365000.0,9838.0
Krzyki,94.0,3,645000.0,6862.0
Karłowice,60.07,3,579000.0,9639.0
Kowale,35.59,2,313500.0,8809.0
